OBJECTID,FREQUENCY,statefp20,countyfp20,tractce20,blockce20,tip_id,geoid_20,geoid,Shape_Length,lengthbyfreq,area_fraction
4558,2,25,25,50700,3003,606476,2.50251E+14,250250507003003!!,504.3169829,252.1584914,1
4559,2,25,25,50700,3004,606476,2.50251E+14,250250507003004!!,259.7168829,129.8584414,0.849777984
4560,2,25,25,50700,3005,606476,2.50251E+14,250250507003005!!,335.9786093,167.9893046,0.713389374
4561,2,25,25,50700,3006,606476,2.50251E+14,250250507003006!!,480.7200539,240.3600269,1
4562,2,25,25,50901,2006,606476,2.50251E+14,250250509012006!!,101.627556,50.81377799,0.227125983
4563,2,25,25,50901,3001,611983,2.50251E+14,250250509013001!!,103.0919415,51.54597074,1
4564,2,25,25,50901,3002,611983,2.50251E+14,250250509013002!!,525.6182652,262.8091326,0.212337062
4565,2,25,25,51200,1002,606476,2.50251E+14,250250512001002!!,623.7408844,311.8704422,0.272997443
4566,2,25,25,51200,1003,606476,2.50251E+14,250250512001003!!,596.150745,298.0753725,0.999994591
4567,2,25,25,51200,1004,606476,2.50251E+14,250250512001004!!,349.1181062,174.5590531,0.999985361
4568,2,25,25,51200,2000,606476,2.50251E+14,250250512002000!!,93.43395892,46.71697946,0.203547754
4569,2,25,25,51200,2001,606476,2.50251E+14,250250512002001!!,151.014978,75.50748902,0.403686934
4570,2,25,25,51200,2002,606476,2.50251E+14,250250512002002!!,397.0029947,198.5014974,0.316811453
4571,2,25,25,51200,3000,606476,2.50251E+14,250250512003000!!,473.0137377,236.5068688,0.509271052
4572,2,25,25,51200,3001,606476,2.50251E+14,250250512003001!!,26.25735117,13.12867559,0.084667451
4573,2,25,25,70104,2000,606476,2.50251E+14,250250701042000!!,401.1393306,200.5696653,0.189060317
4574,2,25,25,70104,2001,606476,2.50251E+14,250250701042001!!,266.0319938,133.0159969,0.318907971
4575,2,25,25,70104,2002,606476,2.50251E+14,250250701042002!!,177.6300452,88.81502262,0.380371951
4576,2,25,25,70104,2003,606476,2.50251E+14,250250701042003!!,144.4318785,72.21593925,0.554935852
4577,2,25,25,70104,2008,606476,2.50251E+14,250250701042008!!,94.4109319,47.20546595,0.135434917
4578,2,25,25,70104,2019,606476,2.50251E+14,250250701042019!!,8.110051722,4.055025861,0.024889828
4579,2,25,25,81001,2003,610932,2.50251E+14,250250810012003!!,20.63561896,10.31780948,0.040011483
4580,2,25,25,81001,3001,610932,2.50251E+14,250250810013001!!,12.40037368,6.200186841,0.009790852
4581,2,25,25,81001,4001,610932,2.50251E+14,250250810014001!!,313.5986464,156.7993232,0.280629905
4582,2,25,25,81001,4002,610932,2.50251E+14,250250810014002!!,223.2560803,111.6280401,0.396098274
4583,2,25,25,81001,4003,610932,2.50251E+14,250250810014003!!,615.0100945,307.5050472,0.308340628
4584,2,25,25,81001,5001,606453,2.50251E+14,250250810015001!!,57.3492345,28.67461725,0.08466988
4585,2,25,25,81001,5002,606453,2.50251E+14,250250810015002!!,584.7314794,292.3657397,0.379253875
4586,2,25,25,81001,5003,606453,2.50251E+14,250250810015003!!,529.4711795,264.7355898,0.997926543
4587,2,25,25,81001,5006,606453,2.50251E+14,250250810015006!!,117.9627049,58.98135244,0.108196836
4588,2,25,25,81001,5011,606453,2.50251E+14,250250810015011!!,204.4073655,102.2036828,0.292153877
4589,2,25,25,81101,1000,610932,2.50251E+14,250250811011000!!,90.57333829,45.28666915,0.154728258
4590,2,25,25,81101,1001,610932,2.50251E+14,250250811011001!!,191.0415387,95.52076935,0.831755781
4591,2,25,25,81101,1002,610932,2.50251E+14,250250811011002!!,22.31128796,11.15564398,0.173109181
4592,2,25,25,81101,1003,610932,2.50251E+14,250250811011003!!,26.55298222,13.27649111,0.052728509
4593,2,25,25,81101,2000,610932,2.50251E+14,250250811012000!!,158.7954923,79.39774617,0.092838219
4594,2,25,25,81102,2000,610932,2.50251E+14,250250811022000!!,395.0510145,197.5255072,0.998830866
4595,2,25,25,81102,2001,610932,2.50251E+14,250250811022001!!,20.75976803,10.37988402,0.999618429
4596,2,25,25,81102,2002,610932,2.50251E+14,250250811022002!!,223.4578211,111.7289106,1
4597,2,25,25,81102,2003,610932,2.50251E+14,250250811022003!!,310.1815279,155.090764,0.341304421
4598,2,25,25,81102,2004,610932,2.50251E+14,250250811022004!!,337.4274919,168.713746,0.999999437
4599,2,25,25,81102,2005,610932,2.50251E+14,250250811022005!!,22.307178,11.153589,0.012621723
4600,2,25,25,92101,5005,S12114,2.50251E+14,250250921015005!!,85.4336566,42.7168283,0.054835304
4601,2,25,25,100200,1006,S12114,2.50251E+14,250251002001006!!,59.37918141,29.6895907,0.141704895
4602,2,25,25,100200,2000,S12114,2.50251E+14,250251002002000!!,44.08537726,22.04268863,0.085143533
4603,2,25,25,100200,2001,S12114,2.50251E+14,250251002002001!!,215.1658389,107.5829195,0.999938984
4604,2,25,25,100200,2002,S12114,2.50251E+14,250251002002002!!,276.6607304,138.3303652,0.741777247
4605,2,25,25,100200,2003,S12114,2.50251E+14,250251002002003!!,135.4579739,67.72898697,0.141198194
4606,2,25,25,100200,2006,S12114,2.50251E+14,250251002002006!!,230.1522164,115.0761082,0.278087251
4607,2,25,25,100200,2007,S12114,2.50251E+14,250251002002007!!,467.6011181,233.800559,0.994365554
4608,2,25,25,100300,1003,S12114,2.50251E+14,250251003001003!!,48.19162958,24.09581479,0.055367667
4609,2,25,25,100300,1004,S12114,2.50251E+14,250251003001004!!,655.4648575,327.7324287,0.495712482
4610,2,25,25,100300,1005,S12114,2.50251E+14,250251003001005!!,210.5948072,105.2974036,0.294454343
4611,2,25,25,100300,1006,S12114,2.50251E+14,250251003001006!!,23.5815815,11.79079075,0.051383484
4612,2,25,25,100300,1007,S12114,2.50251E+14,250251003001007!!,907.7256689,453.8628344,0.848867155
4613,2,25,25,100300,1009,S12114,2.50251E+14,250251003001009!!,293.0167639,146.508382,0.99976999
4614,2,25,25,100300,2000,S12114,2.50251E+14,250251003002000!!,984.4043185,492.2021593,1
4615,2,25,25,100300,2001,S12114,2.50251E+14,250251003002001!!,294.1749134,147.0874567,0.992538352
4616,2,25,25,100300,2002,S12114,2.50251E+14,250251003002002!!,1037.778539,518.8892695,0.999960927
4617,2,25,25,100300,2003,S12114,2.50251E+14,250251003002003!!,318.538774,159.269387,1
4618,2,25,25,100300,2004,S12114,2.50251E+14,250251003002004!!,629.0389095,314.5194548,0.999963198
4619,2,25,25,100300,3000,S12114,2.50251E+14,250251003003000!!,620.8954369,310.4477185,1
4620,2,25,25,100300,3001,S12114,2.50251E+14,250251003003001!!,325.6054659,162.802733,1
4621,2,25,25,100300,3002,S12114,2.50251E+14,250251003003002!!,641.0360279,320.518014,0.99944041
4622,2,25,25,100300,3003,S12114,2.50251E+14,250251003003003!!,933.973778,466.986889,1
4623,2,25,25,100300,3004,S12114,2.50251E+14,250251003003004!!,524.1720938,262.0860469,1
4624,2,25,25,100300,3005,S12114,2.50251E+14,250251003003005!!,259.9496476,129.9748238,1
4625,2,25,25,100300,3006,S12114,2.50251E+14,250251003003006!!,414.9377725,207.4688863,0.999999524
4626,2,25,25,100300,3007,S12114,2.50251E+14,250251003003007!!,240.7815056,120.3907528,1
4627,2,25,25,100300,3008,S12114,2.50251E+14,250251003003008!!,139.8013393,69.90066963,1
4628,2,25,25,100300,4000,S12114,2.50251E+14,250251003004000!!,184.8058009,92.40290044,0.512894189
4629,2,25,25,100300,4001,S12114,2.50251E+14,250251003004001!!,67.94614304,33.97307152,0.457635716
4630,2,25,25,100300,4002,S12114,2.50251E+14,250251003004002!!,1170.852089,585.4260443,0.968769447
4631,2,25,25,100300,4003,S12114,2.50251E+14,250251003004003!!,538.6793436,269.3396718,0.991772249
4632,2,25,25,100300,4004,S12114,2.50251E+14,250251003004004!!,249.7872124,124.8936062,0.994831348
4633,2,25,25,100300,4005,S12114,2.50251E+14,250251003004005!!,254.1978977,127.0989488,0.965232705
4634,2,25,25,100300,4006,S12114,2.50251E+14,250251003004006!!,401.070766,200.535383,0.99675302
4635,2,25,25,100300,4007,S12114,2.50251E+14,250251003004007!!,239.1994621,119.5997311,1
4636,2,25,25,100300,4008,S12114,2.50251E+14,250251003004008!!,34.19273626,17.09636813,1
4637,2,25,25,100300,4009,S12114,2.50251E+14,250251003004009!!,557.1325975,278.5662987,0.999999281
4638,2,25,25,100400,1000,S12114,2.50251E+14,250251004001000!!,486.7185389,243.3592695,1
4639,2,25,25,100400,1001,S12114,2.50251E+14,250251004001001!!,788.9605688,394.4802844,0.998780435
4640,2,25,25,100400,1002,S12114,2.50251E+14,250251004001002!!,864.1240937,432.0620469,1
4641,2,25,25,100400,1003,S12114,2.50251E+14,250251004001003!!,280.8852379,140.442619,0.999991271
4642,2,25,25,100400,1004,S12114,2.50251E+14,250251004001004!!,514.7994432,257.3997216,0.999938846
4643,2,25,25,100400,1005,S12114,2.50251E+14,250251004001005!!,931.1481875,465.5740937,0.996880682
4644,2,25,25,100400,2000,S12114,2.50251E+14,250251004002000!!,1317.060993,658.5304965,0.990066848
4645,2,25,25,100400,2001,S12114,2.50251E+14,250251004002001!!,328.968686,164.484343,0.997302331
4646,2,25,25,100400,2002,S12114,2.50251E+14,250251004002002!!,687.5488902,343.7744451,1
4647,2,25,25,100400,2003,S12114,2.50251E+14,250251004002003!!,748.0893502,374.0446751,0.995211785
4648,2,25,25,100400,2004,S12114,2.50251E+14,250251004002004!!,1382.821019,691.4105095,1
4649,2,25,25,100400,2005,S12114,2.50251E+14,250251004002005!!,441.7204971,220.8602485,1
4650,2,25,25,100400,2006,S12114,2.50251E+14,250251004002006!!,675.9760846,337.9880423,1
4651,2,25,25,100400,3000,S12114,2.50251E+14,250251004003000!!,404.4357398,202.2178699,0.986335248
4652,2,25,25,100400,3001,S12114,2.50251E+14,250251004003001!!,728.5178021,364.258901,1
4653,2,25,25,100400,3002,S12114,2.50251E+14,250251004003002!!,1332.231626,666.115813,0.999805999
4654,2,25,25,100400,3003,S12114,2.50251E+14,250251004003003!!,774.371227,387.1856135,0.999555419
4655,2,25,25,100400,3004,S12114,2.50251E+14,250251004003004!!,805.5677398,402.7838699,0.993909875
4656,2,25,25,100400,3005,S12114,2.50251E+14,250251004003005!!,435.0243018,217.5121509,1
4657,2,25,25,100400,3006,S12114,2.50251E+14,250251004003006!!,600.4088389,300.2044195,1
4658,2,25,25,100400,3007,S12114,2.50251E+14,250251004003007!!,426.2878931,213.1439466,1
4659,2,25,25,100400,4000,S12114,2.50251E+14,250251004004000!!,553.3988076,276.6994038,0.87124083
4660,2,25,25,100400,4001,S12114,2.50251E+14,250251004004001!!,1297.396056,648.6980279,0.999745753
4661,2,25,25,100400,4002,S12114,2.50251E+14,250251004004002!!,694.8301067,347.4150533,0.998477576
4662,2,25,25,100400,4003,S12114,2.50251E+14,250251004004003!!,1409.572752,704.7863758,0.999539708
4663,2,25,25,100400,4004,S12114,2.50251E+14,250251004004004!!,568.6870864,284.3435432,0.991359411
4664,2,25,25,100400,4005,S12114,2.50251E+14,250251004004005!!,642.336718,321.168359,1
4665,2,25,25,100400,4006,S12114,2.50251E+14,250251004004006!!,673.7324554,336.8662277,1
4666,2,25,25,100500,1000,S12114,2.50251E+14,250251005001000!!,501.3682362,250.6841181,0.452377763
4667,2,25,25,100500,1001,S12114,2.50251E+14,250251005001001!!,161.2063698,80.60318492,0.53140604
4668,2,25,25,100500,1002,S12114,2.50251E+14,250251005001002!!,455.398032,227.699016,0.971108597
4669,2,25,25,100500,1003,S12114,2.50251E+14,250251005001003!!,363.6674325,181.8337162,0.997550787
4670,2,25,25,100500,1004,S12114,2.50251E+14,250251005001004!!,1209.098542,604.5492711,0.991073557
4671,2,25,25,100500,1005,S12114,2.50251E+14,250251005001005!!,1179.763966,589.8819831,0.999286407
4672,2,25,25,100500,1006,S12114,2.50251E+14,250251005001006!!,504.48505,252.242525,1
4673,2,25,25,100500,2000,S12114,2.50251E+14,250251005002000!!,728.1819708,364.0909854,1
4674,1,25,25,100500,2001,S12114,2.50251E+14,250251005002001!!,8.495943785,8.495943785,0.015103059
4675,2,25,25,100500,2002,S12114,2.50251E+14,250251005002002!!,745.3318135,372.6659068,1
4676,2,25,25,100500,2003,S12114,2.50251E+14,250251005002003!!,360.0930203,180.0465101,0.582576407
4677,2,25,25,100500,2004,S12114,2.50251E+14,250251005002004!!,376.0598559,188.0299279,0.855457835
4678,2,25,25,100500,2005,S12114,2.50251E+14,250251005002005!!,260.5193425,130.2596712,0.486788899
4679,2,25,25,100500,2006,S12114,2.50251E+14,250251005002006!!,313.6948113,156.8474057,1
4680,2,25,25,100500,2007,S12114,2.50251E+14,250251005002007!!,616.3789272,308.1894636,0.996848673
4681,2,25,25,100500,2008,S12114,2.50251E+14,250251005002008!!,399.8248928,199.9124464,1
4682,2,25,25,100500,2009,S12114,2.50251E+14,250251005002009!!,509.8724967,254.9362483,1
4683,2,25,25,100500,3000,S12114,2.50251E+14,250251005003000!!,768.4843722,384.2421861,0.717141001
4684,2,25,25,100500,3001,S12114,2.50251E+14,250251005003001!!,234.4227693,117.2113846,0.431108914
4685,2,25,25,100500,3002,S12114,2.50251E+14,250251005003002!!,121.2638032,60.63190162,0.126013683
4686,2,25,25,100500,3003,S12114,2.50251E+14,250251005003003!!,104.3317577,52.16587885,0.588542534
4687,2,25,25,100500,3004,S12114,2.50251E+14,250251005003004!!,7.1639482,3.5819741,0.012424833
4688,2,25,25,100500,3005,S12114,2.50251E+14,250251005003005!!,442.7003788,221.3501894,0.600090451
4689,2,25,25,100500,3006,S12114,2.50251E+14,250251005003006!!,289.702163,144.8510815,0.547138658
4690,2,25,25,100500,3007,S12114,2.50251E+14,250251005003007!!,470.0532663,235.0266331,0.997876954
4691,2,25,25,100500,3008,S12114,2.50251E+14,250251005003008!!,413.1982095,206.5991047,0.993250076
4692,2,25,25,100500,3009,S12114,2.50251E+14,250251005003009!!,309.345679,154.6728395,0.991244574
4693,2,25,25,100500,4006,S12114,2.50251E+14,250251005004006!!,779.6757741,389.837887,0.181684801
4694,2,25,25,100500,5012,S12114,2.50251E+14,250251005005012!!,17.53799999,8.768999994,0.029560925
4695,2,25,25,100601,3010,S12114,2.50251E+14,250251006013010!!,71.30262521,35.6513126,0.154457455
4696,2,25,25,100601,3011,S12114,2.50251E+14,250251006013011!!,53.45242528,26.72621264,0.153985151
4697,2,25,25,100601,4000,S12114,2.50251E+14,250251006014000!!,198.1988227,99.09941134,0.427593993
4698,2,25,25,100601,4001,S12114,2.50251E+14,250251006014001!!,20.35481008,10.17740504,0.22695186
4699,2,25,25,100601,4002,S12114,2.50251E+14,250251006014002!!,308.976082,154.488041,0.613514293
4700,2,25,25,100601,4003,S12114,2.50251E+14,250251006014003!!,164.4927465,82.24637327,0.56859263
4701,2,25,25,100601,4004,S12114,2.50251E+14,250251006014004!!,501.8768991,250.9384496,0.774588886
4702,2,25,25,100601,4005,S12114,2.50251E+14,250251006014005!!,882.5119788,441.2559894,0.822588236
4703,2,25,25,100601,4006,S12114,2.50251E+14,250251006014006!!,510.8367007,255.4183504,0.986411767
4704,2,25,25,100601,4007,S12114,2.50251E+14,250251006014007!!,310.4529267,155.2264634,1
4705,2,25,25,100601,4008,S12114,2.50251E+14,250251006014008!!,1334.457226,667.2286131,0.99759184
4706,2,25,25,100700,5004,S12114,2.50251E+14,250251007005004!!,184.9667572,92.48337861,0.231745952
4707,2,25,25,100700,5005,S12114,2.50251E+14,250251007005005!!,669.1033875,334.5516937,0.658344147
4708,2,25,25,100800,1000,S12114,2.50251E+14,250251008001000!!,488.7707115,244.3853557,1
4709,2,25,25,100800,1001,S12114,2.50251E+14,250251008001001!!,657.7140415,328.8570207,1
4710,2,25,25,100800,1002,S12114,2.50251E+14,250251008001002!!,1649.15315,824.5765749,0.999997069
4711,2,25,25,100800,1003,S12114,2.50251E+14,250251008001003!!,650.889496,325.444748,0.999869526
4712,2,25,25,100800,1004,S12114,2.50251E+14,250251008001004!!,506.8056289,253.4028144,0.995904278
4713,2,25,25,100800,1005,S12114,2.50251E+14,250251008001005!!,281.6768448,140.8384224,1
4714,2,25,25,100800,2001,S12114,2.50251E+14,250251008002001!!,688.5425441,344.271272,0.777444339
4715,2,25,25,100800,2002,S12114,2.50251E+14,250251008002002!!,247.4261172,123.7130586,0.554075846
4716,2,25,25,100800,2004,S12114,2.50251E+14,250251008002004!!,84.58902544,42.29451272,0.367298692
4717,2,25,25,100800,2008,S12114,2.50251E+14,250251008002008!!,43.49784334,21.74892167,0.204631866
4718,2,25,25,100800,2009,S12114,2.50251E+14,250251008002009!!,141.1170207,70.55851033,0.392802689
4719,2,25,25,100800,2010,S12114,2.50251E+14,250251008002010!!,468.325509,234.1627545,0.929490255
4720,2,25,25,100800,2011,S12114,2.50251E+14,250251008002011!!,435.6028058,217.8014029,0.989961606
4721,2,25,25,100800,2012,S12114,2.50251E+14,250251008002012!!,321.1820029,160.5910015,1
4722,2,25,25,100800,2013,S12114,2.50251E+14,250251008002013!!,615.7250423,307.8625211,1
4723,2,25,25,100800,3002,S12114,2.50251E+14,250251008003002!!,302.1214187,151.0607094,0.502698915
4724,2,25,25,100800,3003,S12114,2.50251E+14,250251008003003!!,256.7710245,128.3855122,1
4725,2,25,25,100800,3004,S12114,2.50251E+14,250251008003004!!,335.1236104,167.5618052,0.226048169
4726,2,25,25,100800,3005,S12114,2.50251E+14,250251008003005!!,242.1445605,121.0722802,0.516501916
4727,2,25,25,100800,3007,S12114,2.50251E+14,250251008003007!!,272.7709547,136.3854773,0.518492021
4728,2,25,25,100800,3008,S12114,2.50251E+14,250251008003008!!,387.5912206,193.7956103,0.998617983
4729,2,25,25,100800,3009,S12114,2.50251E+14,250251008003009!!,199.3269427,99.66347133,1
4730,2,25,25,100800,4000,S12114,2.50251E+14,250251008004000!!,315.3217324,157.6608662,0.035109233
4731,2,25,25,100800,4001,S12114,2.50251E+14,250251008004001!!,1000.184364,500.0921822,0.855706476
4732,2,25,25,100800,4002,S12114,2.50251E+14,250251008004002!!,386.2532956,193.1266478,0.896137507
4733,2,25,25,100800,4003,S12114,2.50251E+14,250251008004003!!,283.7618206,141.8809103,0.748195447
4734,2,25,25,100800,4005,S12114,2.50251E+14,250251008004005!!,1192.077242,596.0386208,0.620127733
4735,2,25,25,100800,4006,S12114,2.50251E+14,250251008004006!!,958.605918,479.302959,0.459629951
4736,2,25,25,100800,4007,S12114,2.50251E+14,250251008004007!!,442.5547387,221.2773693,1
4737,2,25,25,100800,4009,S12114,2.50251E+14,250251008004009!!,557.3851816,278.6925908,0.99730745
4738,2,25,25,100800,4010,S12114,2.50251E+14,250251008004010!!,461.9269847,230.9634923,1
4739,2,25,25,100800,4011,S12114,2.50251E+14,250251008004011!!,496.2534885,248.1267442,0.822587529
4740,2,25,25,100800,5000,S12114,2.50251E+14,250251008005000!!,3847.897287,1923.948643,0.723583893
4741,2,25,25,100800,5001,S12114,2.50251E+14,250251008005001!!,268.3070883,134.1535442,0.993652038
4742,2,25,25,100800,5002,S12114,2.50251E+14,250251008005002!!,252.6384364,126.3192182,1
4743,2,25,25,100800,5004,S12114,2.50251E+14,250251008005004!!,829.2944782,414.6472391,1
4744,2,25,25,100800,5005,S12114,2.50251E+14,250251008005005!!,732.4725379,366.2362689,0.996957965
4745,2,25,25,100800,5006,S12114,2.50251E+14,250251008005006!!,1278.823737,639.4118687,1
4746,2,25,25,100800,6000,S12114,2.50251E+14,250251008006000!!,679.8006848,339.9003424,1
4747,2,25,25,100800,6001,S12114,2.50251E+14,250251008006001!!,395.2071732,197.6035866,0.998067637
4748,2,25,25,100800,6002,S12114,2.50251E+14,250251008006002!!,1972.125809,986.0629045,0.999859985
4749,2,25,25,100800,6003,S12114,2.50251E+14,250251008006003!!,300.7119944,150.3559972,0.99980039
4750,2,25,25,100800,6004,S12114,2.50251E+14,250251008006004!!,952.360643,476.1803215,1
4751,2,25,25,100800,6005,S12114,2.50251E+14,250251008006005!!,185.0515912,92.52579562,0.998293043
4752,2,25,25,100800,6006,S12114,2.50251E+14,250251008006006!!,254.4169971,127.2084985,0.995286616
4753,2,25,25,100800,6007,S12114,2.50251E+14,250251008006007!!,678.5884377,339.2942188,1
4754,2,25,25,100800,6008,S12114,2.50251E+14,250251008006008!!,175.4532987,87.72664934,0.998118935
4755,2,25,25,100800,6009,S12114,2.50251E+14,250251008006009!!,506.317895,253.1589475,1
4756,2,25,25,100800,6010,S12114,2.50251E+14,250251008006010!!,353.009748,176.504874,0.90686182
4757,2,25,25,100800,6011,S12114,2.50251E+14,250251008006011!!,391.0526642,195.5263321,0.976206628
4758,2,25,25,100800,6012,S12114,2.50251E+14,250251008006012!!,412.5504178,206.2752089,0.999435834
4759,2,25,25,100900,1000,S12114,2.50251E+14,250251009001000!!,1794.899838,897.4499192,0.986510128
4760,2,25,25,100900,1001,S12114,2.50251E+14,250251009001001!!,955.1352914,477.5676457,0.990628717
4761,2,25,25,100900,1002,S12114,2.50251E+14,250251009001002!!,596.8125869,298.4062935,1
4762,2,25,25,100900,1003,S12114,2.50251E+14,250251009001003!!,162.2266463,81.11332316,1
4763,2,25,25,100900,1004,S12114,2.50251E+14,250251009001004!!,95.04787057,47.52393529,1
